search_id,user_id,origin,destination,search_date,travel_date,cabin,device
S002953,U0113,Mumbai,Paris,2026-08-16,2026-12-06,Business,Mobile
S002954,U0455,Bengaluru,London,2026-07-24,2026-10-24,Economy,Desktop
S002955,U0150,Mumbai,Singapore,2026-05-28,2026-10-09,Economy,Mobile
S002956,U0330,Delhi,New York,2026-08-10,2026-11-24,Economy,Desktop
S002957,U0255,Delhi,London,2026-06-07,2026-09-15,Business,Mobile
S002958,U0087,Mumbai,New York,2026-03-16,2026-06-06,Economy,Desktop
S002959,U0399,Mumbai,New York,2026-04-05,2026-04-14,Business,Desktop
S002960,U0350,Delhi,Tokyo,2026-07-14,2026-10-09,Economy,Desktop
S002961,U0098,Mumbai,Singapore,2026-07-06,2026-10-25,Economy,Mobile
S002962,U0397,Delhi,London,2026-07-13,2026-08-20,Business,Desktop
S002963,U0132,Mumbai,Dubai,2026-08-28,2026-09-11,Business,Desktop
S002964,U0466,Bengaluru,London,2026-01-03,2026-04-06,Economy,Desktop
S002965,U0312,Mumbai,Dubai,2026-07-03,2026-08-08,Economy,Mobile
S002966,U0407,Mumbai,Dubai,2026-03-20,2026-08-16,Economy,Mobile
S002967,U0097,Delhi,Bangkok,2026-01-17,2026-04-07,Business,Mobile
S002968,U0098,Delhi,New York,2026-04-22,2026-08-29,Economy,Mobile
S002969,U0290,Mumbai,Singapore,2026-02-21,2026-06-28,Business,Desktop
S002970,U0356,Mumbai,London,2026-01-07,2026-02-20,Business,Desktop
S002971,U0227,Delhi,Paris,2026-04-22,2026-09-18,Economy,Mobile
S002972,U0145,Mumbai,Dubai,2026-05-13,2026-10-24,Economy,Tablet
S002973,U0156,Delhi,Paris,2026-08-14,2027-02-10,Economy,Mobile
S002974,U0270,Delhi,London,2026-08-13,2027-01-20,Economy,Mobile
S002975,U0162,Delhi,Bangkok,2026-02-23,2026-06-24,Economy,Mobile
S002976,U0112,Mumbai,Singapore,2026-03-02,2026-06-25,Economy,Desktop
S002977,U0331,Delhi,Singapore,2026-04-19,2026-07-12,Business,Desktop
S002978,U0185,Mumbai,New York,2026-01-16,2026-02-27,Economy,Mobile
S002979,U0205,Mumbai,New York,2026-08-17,2026-11-21,First,Desktop
S002980,U0097,Delhi,Dubai,2026-07-14,2026-12-26,Economy,Mobile
S002981,U0377,Delhi,Paris,2026-07-06,2026-08-21,Economy,Mobile
S002982,U0055,Mumbai,Dubai,2026-02-16,2026-05-07,Business,Mobile
S002983,U0450,Delhi,Tokyo,2026-02-17,2026-04-10,Business,Mobile
S002984,U0482,Mumbai,Paris,2026-08-23,2026-12-14,Economy,Desktop
S002985,U0117,Mumbai,London,2026-05-01,2026-10-24,Business,Desktop
S002986,U0093,Mumbai,Paris,2026-03-05,2026-08-04,Business,Mobile
S002987,U0293,Mumbai,London,2026-02-19,2026-06-05,Business,Mobile
S002988,U0452,Delhi,Dubai,2026-08-01,2027-01-18,Economy,Mobile
S002989,U0204,Hyderabad,Dubai,2026-02-10,2026-04-18,Business,Mobile
S002990,U0282,Bengaluru,London,2026-07-19,2027-01-09,Business,Mobile
S002991,U0189,Delhi,Singapore,2026-01-22,2026-01-31,Business,Mobile
S002992,U0476,Delhi,Singapore,2026-04-25,2026-07-22,Business,Desktop
S002993,U0323,Mumbai,London,2026-07-01,2026-07-14,First,Mobile
S002994,U0084,Hyderabad,Dubai,2026-01-05,2026-02-11,Economy,Mobile
S002995,U0458,Delhi,Dubai,2026-05-25,2026-08-04,Economy,Tablet
S002996,U0180,Mumbai,London,2026-04-11,2026-07-21,Economy,Mobile
S002997,U0274,Mumbai,Singapore,2026-03-19,2026-05-28,Economy,Mobile
S002998,U0181,Mumbai,Singapore,2026-08-19,2026-11-10,Economy,Mobile
S002999,U0447,Mumbai,Singapore,2026-02-10,2026-02-19,Business,Mobile
S003000,U0181,Delhi,Dubai,2026-04-02,2026-07-10,Economy,Mobile
S003001,U0283,Delhi,Dubai,2026-08-11,2026-09-21,Business,Mobile
S003002,U0287,Mumbai,Dubai,2026-07-28,2026-08-18,Business,Desktop
S003003,U0475,Bengaluru,Dubai,2026-06-12,2026-07-09,Economy,Desktop
S003004,U0106,Delhi,Dubai,2026-06-17,2026-08-24,Business,Desktop
S003005,U0129,Delhi,Paris,2026-01-22,2026-04-21,Economy,Mobile
S003006,U0262,Delhi,Paris,2026-08-25,2027-02-03,Business,Mobile
S003007,U0011,Mumbai,Paris,2026-06-25,2026-07-05,Business,Mobile
S003008,U0162,Delhi,Tokyo,2026-02-22,2026-07-19,Economy,Mobile
S003009,U0487,Mumbai,Dubai,2026-04-03,2026-09-23,Economy,Mobile
S003010,U0468,Mumbai,Dubai,2026-01-10,2026-03-24,Economy,Mobile
S003011,U0447,Delhi,Singapore,2026-05-26,2026-09-03,Business,Mobile
S003012,U0181,Mumbai,Dubai,2026-08-15,2026-10-18,Business,Mobile
S003013,U0213,Delhi,Paris,2026-08-24,2027-01-07,Economy,Mobile
S003014,U0469,Mumbai,New York,2026-07-27,2026-08-27,Business,Mobile
S003015,U0274,Delhi,Tokyo,2026-02-18,2026-03-07,Economy,Mobile
S003016,U0021,Delhi,London,2026-03-12,2026-03-19,Economy,Mobile
S003017,U0275,Bengaluru,Dubai,2026-06-07,2026-07-31,First,Mobile
S003018,U0260,Mumbai,Dubai,2026-01-19,2026-05-18,Economy,Mobile
S003019,U0333,Mumbai,Singapore,2026-02-24,2026-07-18,First,Mobile
S003020,U0466,Delhi,Singapore,2026-07-07,2026-10-02,Business,Mobile
S003021,U0116,Delhi,Paris,2026-08-03,2026-09-08,First,Mobile
S003022,U0413,Delhi,Singapore,2026-07-19,2027-01-04,Economy,Desktop
S003023,U0025,Bengaluru,Dubai,2026-07-28,2026-11-25,Economy,Mobile
S003024,U0440,Delhi,Tokyo,2026-01-21,2026-02-15,Economy,Mobile
S003025,U0333,Delhi,Tokyo,2026-01-26,2026-05-22,Business,Mobile
S003026,U0254,Delhi,London,2026-01-28,2026-03-09,Business,Mobile
S003027,U0447,Delhi,Bangkok,2026-06-16,2026-07-24,Economy,Mobile
S003028,U0411,Mumbai,Paris,2026-06-10,2026-08-31,Business,Tablet
S003029,U0444,Delhi,Dubai,2026-02-09,2026-06-21,Economy,Desktop
S003030,U0211,Delhi,Dubai,2026-07-30,2026-12-17,Economy,Mobile
S003031,U0305,Delhi,Dubai,2026-01-29,2026-06-25,Economy,Desktop
S003032,U0321,Delhi,London,2026-01-20,2026-04-22,Economy,Mobile
S003033,U0422,Delhi,New York,2026-01-20,2026-04-11,Economy,Mobile
S003034,U0339,Hyderabad,Dubai,2026-03-15,2026-08-03,Economy,Desktop
S003035,U0436,Delhi,Singapore,2026-05-20,2026-07-10,Business,Mobile
S003036,U0257,Delhi,New York,2026-04-30,2026-10-26,Business,Mobile
S003037,U0168,Hyderabad,Dubai,2026-04-07,2026-06-17,Economy,Desktop
S003038,U0337,Mumbai,Dubai,2026-04-30,2026-08-08,Business,Desktop
S003039,U0021,Delhi,Bangkok,2026-01-25,2026-02-19,Business,Tablet
S003040,U0086,Delhi,New York,2026-06-02,2026-10-05,Economy,Desktop
S003041,U0015,Delhi,New York,2026-01-04,2026-02-26,Business,Desktop
S003042,U0050,Mumbai,London,2026-01-04,2026-02-25,Business,Mobile
S003043,U0487,Delhi,New York,2026-05-17,2026-06-21,Business,Mobile
S003044,U0304,Delhi,London,2026-05-23,2026-09-06,Business,Desktop
S003045,U0487,Delhi,Paris,2026-01-26,2026-04-07,Business,Tablet
S003046,U0416,Mumbai,Dubai,2026-03-20,2026-08-24,Economy,Mobile
S003047,U0305,Delhi,Tokyo,2026-03-31,2026-08-12,Business,Tablet
S003048,U0196,Mumbai,London,2026-08-08,2026-10-04,Economy,Mobile
S003049,U0364,Delhi,Dubai,2026-03-12,2026-04-09,Business,Mobile
S003050,U0301,Bengaluru,London,2026-06-09,2026-10-03,Economy,Mobile
S003051,U0288,Delhi,Dubai,2026-03-17,2026-06-02,Economy,Mobile
S003052,U0388,Delhi,Paris,2026-04-09,2026-05-18,Business,Desktop
S003053,U0245,Hyderabad,Dubai,2026-06-29,2026-11-09,Economy,Mobile
S003054,U0449,Mumbai,Paris,2026-05-07,2026-08-30,Business,Desktop
S003055,U0353,Delhi,London,2026-02-01,2026-05-18,Economy,Mobile
S003056,U0455,Delhi,New York,2026-01-09,2026-02-28,Business,Mobile
S003057,U0201,Bengaluru,London,2026-03-19,2026-04-01,Economy,Desktop
S003058,U0193,Delhi,Bangkok,2026-01-13,2026-05-27,Economy,Mobile
S003059,U0336,Delhi,London,2026-07-03,2026-10-08,Economy,Desktop
S003060,U0146,Mumbai,Singapore,2026-05-04,2026-09-17,Business,Mobile
S003061,U0310,Mumbai,Singapore,2026-06-21,2026-07-14,Business,Mobile
S003062,U0127,Delhi,Dubai,2026-08-13,2026-10-23,Business,Desktop
S003063,U0175,Mumbai,London,2026-04-06,2026-07-31,First,Desktop
S003064,U0134,Delhi,Singapore,2026-03-24,2026-04-29,Business,Desktop
S003065,U0066,Delhi,Bangkok,2026-06-07,2026-09-13,First,Desktop
S003066,U0393,Bengaluru,Dubai,2026-05-24,2026-10-31,Economy,Desktop
S003067,U0452,Mumbai,New York,2026-05-20,2026-11-05,Economy,Mobile
S003068,U0365,Delhi,Singapore,2026-07-21,2026-10-10,Economy,Desktop
S003069,U0279,Mumbai,Dubai,2026-07-13,2026-12-22,Economy,Mobile
S003070,U0246,Hyderabad,Dubai,2026-01-18,2026-06-26,Business,Mobile
S003071,U0363,Hyderabad,Dubai,2026-05-21,2026-09-09,Economy,Mobile
S003072,U0237,Bengaluru,Dubai,2026-04-03,2026-05-10,Business,Mobile
S003073,U0171,Mumbai,Paris,2026-01-24,2026-05-07,Business,Mobile
S003074,U0051,Mumbai,London,2026-04-12,2026-06-08,First,Mobile
S003075,U0328,Mumbai,Paris,2026-05-20,2026-07-23,Business,Mobile
S003076,U0359,Delhi,Singapore,2026-03-01,2026-04-10,Economy,Desktop
S003077,U0153,Mumbai,London,2026-03-01,2026-03-28,Economy,Desktop
S003078,U0080,Delhi,Paris,2026-08-09,2026-09-21,Economy,Desktop
S003079,U0419,Delhi,London,2026-08-02,2026-10-11,Economy,Mobile
S003080,U0145,Delhi,London,2026-04-10,2026-09-10,Business,Desktop
S003081,U0274,Delhi,Singapore,2026-01-01,2026-05-11,Business,Mobile
S003082,U0155,Delhi,Singapore,2026-02-12,2026-05-30,Economy,Desktop
S003083,U0399,Delhi,Tokyo,2026-02-24,2026-06-29,Business,Mobile
S003084,U0337,Delhi,Dubai,2026-06-17,2026-09-16,Business,Mobile
S003085,U0363,Delhi,Dubai,2026-07-11,2026-10-03,Economy,Mobile
S003086,U0325,Delhi,Dubai,2026-02-03,2026-05-24,Economy,Desktop
S003087,U0336,Delhi,London,2026-02-03,2026-04-22,Business,Desktop
S003088,U0143,Delhi,London,2026-06-25,2026-10-12,Business,Desktop
S003089,U0298,Bengaluru,London,2026-06-10,2026-09-01,Economy,Mobile
S003090,U0494,Delhi,Singapore,2026-07-15,2026-11-08,Economy,Mobile
S003091,U0034,Delhi,Paris,2026-08-18,2026-09-12,Economy,Desktop
S003092,U0304,Hyderabad,Dubai,2026-06-07,2026-10-21,Economy,Mobile
S003093,U0467,Bengaluru,London,2026-04-20,2026-09-07,Business,Tablet
S003094,U0392,Delhi,London,2026-03-25,2026-09-04,Economy,Mobile
S003095,U0239,Delhi,Dubai,2026-03-31,2026-09-22,Economy,Tablet
S003096,U0138,Delhi,Tokyo,2026-03-20,2026-08-06,Economy,Desktop
S003097,U0254,Mumbai,Singapore,2026-03-12,2026-09-03,Business,Desktop
S003098,U0005,Delhi,Bangkok,2026-03-12,2026-05-19,Economy,Mobile
S003099,U0372,Delhi,Bangkok,2026-04-24,2026-10-05,Economy,Mobile
S003100,U0176,Bengaluru,Dubai,2026-01-29,2026-05-18,Business,Desktop
S003101,U0373,Bengaluru,Dubai,2026-05-31,2026-09-14,Economy,Desktop
S003102,U0410,Delhi,New York,2026-06-11,2026-11-19,Economy,Mobile
S003103,U0214,Mumbai,London,2026-07-31,2026-09-27,Economy,Mobile
S003104,U0364,Hyderabad,Dubai,2026-05-23,2026-07-17,Business,Desktop
S003105,U0023,Delhi,New York,2026-04-07,2026-07-22,First,Desktop
S003106,U0318,Delhi,London,2026-02-22,2026-07-04,Economy,Desktop
S003107,U0013,Mumbai,New York,2026-05-25,2026-09-26,Economy,Desktop
S003108,U0393,Delhi,New York,2026-03-05,2026-05-04,Economy,Desktop
S003109,U0241,Delhi,Tokyo,2026-07-31,2026-12-03,Business,Mobile
S003110,U0276,Bengaluru,London,2026-03-02,2026-07-19,Business,Mobile
S003111,U0092,Mumbai,London,2026-07-04,2026-11-24,Business,Mobile
S003112,U0108,Hyderabad,Dubai,2026-07-24,2027-01-08,Business,Tablet
S003113,U0441,Mumbai,Paris,2026-04-18,2026-07-31,Business,Mobile
S003114,U0229,Mumbai,New York,2026-08-04,2026-09-15,Business,Mobile
S003115,U0152,Mumbai,Dubai,2026-08-27,2027-01-28,Business,Mobile
S003116,U0108,Mumbai,London,2026-02-06,2026-05-04,Economy,Mobile
S003117,U0289,Bengaluru,London,2026-05-15,2026-08-14,Economy,Desktop
S003118,U0404,Delhi,London,2026-01-08,2026-04-07,Economy,Desktop
S003119,U0444,Mumbai,Dubai,2026-08-03,2026-10-11,Economy,Desktop
S003120,U0176,Delhi,Paris,2026-03-19,2026-05-31,Business,Mobile
S003121,U0320,Mumbai,Singapore,2026-03-09,2026-08-20,Economy,Desktop
S003122,U0286,Delhi,Singapore,2026-01-21,2026-01-30,Business,Mobile
S003123,U0364,Delhi,Dubai,2026-07-08,2026-08-25,Economy,Desktop
S003124,U0329,Delhi,Singapore,2026-08-26,2026-09-25,Business,Mobile
S003125,U0365,Mumbai,Paris,2026-07-21,2026-09-09,Economy,Mobile
S003126,U0241,Mumbai,Dubai,2026-08-02,2026-12-15,Economy,Mobile
S003127,U0145,Delhi,London,2026-04-04,2026-08-03,Economy,Desktop
S003128,U0356,Bengaluru,London,2026-08-10,2026-09-21,Business,Desktop
S003129,U0014,Hyderabad,Dubai,2026-07-27,2026-09-09,Economy,Mobile
S003130,U0275,Mumbai,New York,2026-03-16,2026-09-10,Economy,Mobile
S003131,U0071,Delhi,Dubai,2026-08-02,2026-10-29,Economy,Desktop
S003132,U0315,Mumbai,London,2026-06-06,2026-07-11,Business,Mobile
S003133,U0195,Delhi,Bangkok,2026-06-02,2026-07-19,Economy,Mobile
S003134,U0353,Mumbai,Dubai,2026-07-05,2026-10-07,First,Mobile
S003135,U0300,Mumbai,New York,2026-05-22,2026-07-15,Business,Desktop
S003136,U0416,Delhi,Singapore,2026-03-19,2026-07-17,Economy,Mobile
S003137,U0367,Delhi,Dubai,2026-03-07,2026-04-04,Business,Tablet
S003138,U0011,Mumbai,Paris,2026-07-01,2026-10-14,Economy,Mobile
S003139,U0106,Delhi,Paris,2026-07-24,2026-08-16,Business,Mobile
S003140,U0258,Bengaluru,London,2026-07-14,2026-10-14,Economy,Mobile
S003141,U0474,Mumbai,Dubai,2026-06-07,2026-10-24,First,Desktop
S003142,U0381,Delhi,London,2026-05-26,2026-08-01,Business,Mobile
S003143,U0196,Delhi,New York,2026-02-23,2026-05-29,Business,Desktop
S003144,U0145,Delhi,New York,2026-04-10,2026-08-28,Economy,Mobile
S003145,U0465,Delhi,Dubai,2026-01-21,2026-04-18,Economy,Mobile
S003146,U0220,Delhi,London,2026-02-22,2026-06-03,Business,Desktop
S003147,U0350,Delhi,London,2026-03-24,2026-08-22,Business,Desktop
S003148,U0424,Hyderabad,Dubai,2026-05-24,2026-07-28,Economy,Mobile
S003149,U0471,Mumbai,Paris,2026-06-05,2026-11-25,Economy,Desktop
S003150,U0174,Bengaluru,Dubai,2026-01-04,2026-03-05,Economy,Desktop
S003151,U0216,Delhi,Dubai,2026-02-24,2026-07-06,Business,Mobile
S003152,U0093,Hyderabad,Dubai,2026-01-15,2026-07-05,Economy,Mobile
S003153,U0260,Delhi,Dubai,2026-03-05,2026-04-28,Economy,Mobile
S003154,U0422,Mumbai,Singapore,2026-07-12,2026-09-24,Economy,Mobile
S003155,U0063,Delhi,Bangkok,2026-04-22,2026-08-13,Economy,Desktop
S003156,U0029,Mumbai,London,2026-08-27,2026-11-19,Economy,Mobile
S003157,U0275,Delhi,Singapore,2026-05-24,2026-08-15,First,Mobile
S003158,U0347,Delhi,Dubai,2026-04-28,2026-05-31,Economy,Mobile
S003159,U0285,Delhi,Dubai,2026-01-20,2026-04-24,Business,Tablet
S003160,U0484,Mumbai,New York,2026-03-05,2026-08-13,Economy,Desktop
S003161,U0419,Bengaluru,London,2026-02-02,2026-04-21,Economy,Mobile
S003162,U0372,Mumbai,Paris,2026-03-22,2026-05-14,Economy,Mobile
S003163,U0070,Delhi,New York,2026-07-16,2026-11-02,Business,Mobile
S003164,U0379,Mumbai,New York,2026-05-06,2026-06-02,Business,Desktop
S003165,U0279,Delhi,London,2026-03-10,2026-07-09,Economy,Mobile
S003166,U0231,Delhi,Dubai,2026-07-05,2026-09-06,Economy,Tablet
S003167,U0302,Hyderabad,Dubai,2026-06-16,2026-10-05,Business,Mobile
S003168,U0255,Delhi,London,2026-07-24,2026-11-02,First,Desktop
S003169,U0172,Bengaluru,London,2026-08-24,2027-02-16,Economy,Desktop
S003170,U0432,Delhi,Dubai,2026-06-13,2026-10-07,Business,Desktop
S003171,U0180,Delhi,Paris,2026-04-04,2026-05-07,Economy,Mobile
S003172,U0264,Bengaluru,London,2026-03-09,2026-07-21,Economy,Desktop
S003173,U0183,Mumbai,Dubai,2026-03-28,2026-09-11,Economy,Mobile
S003174,U0322,Mumbai,Dubai,2026-01-21,2026-04-13,Economy,Mobile
S003175,U0205,Bengaluru,London,2026-03-04,2026-04-14,Business,Desktop
S003176,U0424,Delhi,Singapore,2026-03-26,2026-07-08,Economy,Tablet
S003177,U0249,Delhi,Dubai,2026-05-14,2026-10-11,Business,Desktop
S003178,U0213,Delhi,Paris,2026-01-24,2026-03-07,Business,Mobile
S003179,U0159,Delhi,Dubai,2026-04-21,2026-07-02,Economy,Desktop
S003180,U0500,Delhi,Bangkok,2026-06-30,2026-08-31,Economy,Mobile
S003181,U0432,Mumbai,Singapore,2026-04-05,2026-09-03,Business,Mobile
S003182,U0100,Delhi,Dubai,2026-03-24,2026-08-25,Economy,Desktop
S003183,U0317,Bengaluru,London,2026-04-12,2026-07-21,Economy,Mobile
S003184,U0112,Mumbai,Singapore,2026-07-23,2026-11-12,Economy,Tablet
S003185,U0308,Mumbai,Dubai,2026-03-19,2026-06-17,Economy,Mobile
S003186,U0166,Delhi,Singapore,2026-06-27,2026-11-16,Business,Mobile
S003187,U0475,Mumbai,Dubai,2026-05-04,2026-10-03,Business,Desktop
S003188,U0036,Mumbai,Dubai,2026-05-20,2026-06-13,Economy,Desktop
S003189,U0112,Delhi,Dubai,2026-07-03,2026-12-02,Business,Mobile
S003190,U0087,Mumbai,London,2026-04-30,2026-09-08,First,Mobile
S003191,U0183,Mumbai,Dubai,2026-01-15,2026-01-23,Economy,Desktop
S003192,U0085,Bengaluru,London,2026-03-24,2026-06-14,Economy,Mobile
S003193,U0269,Bengaluru,London,2026-08-08,2026-12-30,First,Mobile
S003194,U0165,Mumbai,Singapore,2026-06-17,2026-11-12,First,Desktop
S003195,U0303,Mumbai,Paris,2026-06-18,2026-07-20,Economy,Mobile
S003196,U0090,Delhi,Bangkok,2026-07-16,2026-09-07,Economy,Tablet
S003197,U0488,Delhi,New York,2026-07-16,2026-08-21,Economy,Desktop
S003198,U0455,Mumbai,New York,2026-01-06,2026-03-09,Economy,Tablet
S003199,U0238,Mumbai,Dubai,2026-08-03,2026-12-06,Business,Mobile
S003200,U0487,Delhi,Tokyo,2026-03-08,2026-08-31,Economy,Tablet
S003201,U0022,Delhi,London,2026-08-17,2027-01-02,Economy,Mobile
S003202,U0167,Mumbai,London,2026-06-10,2026-11-02,Economy,Mobile
S003203,U0215,Delhi,Paris,2026-06-20,2026-11-25,First,Mobile
S003204,U0058,Delhi,London,2026-05-02,2026-10-20,Economy,Mobile
S003205,U0030,Delhi,Dubai,2026-05-29,2026-10-12,Economy,Mobile
S003206,U0402,Delhi,New York,2026-03-25,2026-08-18,First,Mobile
S003207,U0106,Delhi,New York,2026-07-12,2026-08-08,Business,Mobile
S003208,U0402,Delhi,Paris,2026-08-19,2026-11-01,Economy,Mobile
S003209,U0494,Mumbai,Paris,2026-04-21,2026-08-31,Economy,Desktop
S003210,U0330,Delhi,Dubai,2026-05-25,2026-07-13,Economy,Mobile
S003211,U0167,Delhi,London,2026-08-09,2026-11-23,Economy,Desktop
S003212,U0350,Bengaluru,London,2026-05-16,2026-09-22,Economy,Desktop
S003213,U0154,Mumbai,Dubai,2026-03-05,2026-06-12,Economy,Desktop
S003214,U0327,Mumbai,New York,2026-05-06,2026-09-29,Economy,Mobile
S003215,U0007,Delhi,Dubai,2026-08-06,2026-12-19,Economy,Tablet
S003216,U0197,Delhi,Singapore,2026-01-28,2026-07-14,Economy,Desktop
S003217,U0321,Mumbai,Singapore,2026-04-08,2026-08-08,Economy,Tablet
S003218,U0046,Delhi,New York,2026-08-06,2026-12-05,Economy,Mobile
S003219,U0018,Mumbai,Singapore,2026-05-21,2026-10-16,First,Desktop
S003220,U0397,Mumbai,Singapore,2026-08-24,2026-12-27,Business,Desktop
S003221,U0153,Mumbai,London,2026-08-17,2026-11-24,Economy,Mobile
S003222,U0488,Delhi,London,2026-01-13,2026-06-10,Business,Desktop
S003223,U0264,Delhi,London,2026-06-15,2026-06-30,Economy,Desktop
S003224,U0074,Delhi,Singapore,2026-06-02,2026-08-20,Business,Desktop
S003225,U0416,Mumbai,London,2026-08-27,2026-09-28,Business,Mobile
S003226,U0145,Mumbai,Singapore,2026-07-09,2026-10-29,Business,Desktop
S003227,U0102,Mumbai,Dubai,2026-05-31,2026-10-29,Business,Mobile
S003228,U0335,Bengaluru,London,2026-03-27,2026-06-09,Economy,Desktop
S003229,U0335,Delhi,Bangkok,2026-01-21,2026-05-17,Business,Mobile
S003230,U0121,Mumbai,Dubai,2026-07-01,2026-11-15,Economy,Mobile
S003231,U0176,Delhi,Dubai,2026-03-04,2026-04-04,Economy,Mobile
S003232,U0063,Delhi,Dubai,2026-06-07,2026-07-04,First,Desktop
S003233,U0296,Mumbai,New York,2026-07-22,2026-12-15,Economy,Tablet
S003234,U0499,Delhi,Singapore,2026-07-15,2026-09-13,First,Mobile
S003235,U0084,Delhi,Dubai,2026-08-13,2026-08-20,Economy,Mobile
S003236,U0015,Bengaluru,London,2026-04-21,2026-09-02,Economy,Mobile
S003237,U0355,Delhi,Dubai,2026-03-17,2026-03-24,Economy,Desktop
S003238,U0134,Delhi,New York,2026-03-14,2026-09-09,Business,Mobile
S003239,U0478,Mumbai,Singapore,2026-06-09,2026-12-06,Economy,Mobile
S003240,U0121,Delhi,Paris,2026-07-22,2026-12-10,Economy,Desktop
S003241,U0319,Delhi,London,2026-08-17,2026-09-02,Economy,Mobile
S003242,U0392,Delhi,Tokyo,2026-06-01,2026-10-28,Business,Mobile
S003243,U0479,Bengaluru,London,2026-01-07,2026-02-22,Economy,Mobile
S003244,U0128,Mumbai,Dubai,2026-03-13,2026-08-05,Business,Desktop
S003245,U0368,Delhi,Dubai,2026-08-13,2027-02-09,Economy,Desktop
S003246,U0367,Delhi,Singapore,2026-08-05,2026-09-25,Economy,Desktop
S003247,U0288,Mumbai,Paris,2026-05-09,2026-08-10,Economy,Mobile
S003248,U0301,Delhi,Bangkok,2026-05-11,2026-10-05,First,Mobile
S003249,U0378,Mumbai,Singapore,2026-04-14,2026-05-17,Economy,Mobile
S003250,U0180,Delhi,Bangkok,2026-01-28,2026-03-25,Economy,Desktop
S003251,U0463,Delhi,London,2026-02-12,2026-04-20,Business,Desktop
S003252,U0082,Delhi,London,2026-04-07,2026-04-26,Economy,Desktop
S003253,U0013,Bengaluru,Dubai,2026-02-15,2026-07-11,Business,Mobile
S003254,U0024,Mumbai,Paris,2026-01-01,2026-06-13,Economy,Desktop
S003255,U0168,Delhi,Singapore,2026-06-15,2026-09-14,Economy,Desktop
S003256,U0270,Delhi,Paris,2026-08-07,2026-11-05,Economy,Mobile
S003257,U0476,Bengaluru,Dubai,2026-04-12,2026-05-08,Economy,Desktop
S003258,U0459,Mumbai,Paris,2026-02-04,2026-03-13,Business,Desktop
S003259,U0070,Delhi,Bangkok,2026-07-21,2026-08-04,Business,Desktop
S003260,U0318,Delhi,Paris,2026-07-23,2026-08-22,Economy,Desktop
S003261,U0376,Delhi,Dubai,2026-07-21,2027-01-10,First,Mobile
S003262,U0089,Delhi,Bangkok,2026-02-23,2026-04-03,Economy,Desktop
S003263,U0189,Delhi,Dubai,2026-08-14,2026-10-01,Economy,Desktop
S003264,U0257,Delhi,Tokyo,2026-01-24,2026-06-22,Business,Mobile
S003265,U0217,Delhi,Singapore,2026-06-05,2026-11-18,Business,Mobile
S003266,U0450,Bengaluru,London,2026-01-22,2026-06-16,Economy,Mobile
S003267,U0382,Mumbai,Singapore,2026-08-25,2026-12-03,Business,Mobile
S003268,U0032,Delhi,London,2026-01-16,2026-02-28,Economy,Desktop
S003269,U0141,Mumbai,Dubai,2026-01-13,2026-06-15,Business,Mobile
S003270,U0161,Hyderabad,Dubai,2026-04-10,2026-05-20,Business,Mobile
S003271,U0032,Hyderabad,Dubai,2026-04-10,2026-06-08,Business,Mobile
S003272,U0312,Mumbai,London,2026-03-03,2026-07-27,Economy,Mobile
S003273,U0152,Hyderabad,Dubai,2026-06-20,2026-09-30,Business,Mobile
S003274,U0347,Delhi,Bangkok,2026-03-28,2026-07-17,Business,Mobile
S003275,U0260,Mumbai,New York,2026-03-19,2026-05-12,Economy,Mobile
S003276,U0216,Delhi,London,2026-06-09,2026-07-25,Economy,Desktop
S003277,U0279,Delhi,Tokyo,2026-03-08,2026-08-13,First,Mobile
S003278,U0285,Delhi,New York,2026-04-01,2026-07-04,Economy,Desktop
S003279,U0098,Delhi,Bangkok,2026-07-30,2026-09-17,Economy,Mobile
S003280,U0405,Delhi,Bangkok,2026-08-02,2026-08-25,Economy,Mobile
S003281,U0030,Delhi,Bangkok,2026-07-04,2026-10-20,Business,Mobile
S003282,U0090,Bengaluru,London,2026-07-12,2026-12-27,First,Mobile
S003283,U0148,Mumbai,Dubai,2026-07-16,2026-11-10,Business,Mobile
S003284,U0144,Mumbai,London,2026-06-26,2026-09-10,Economy,Mobile
S003285,U0067,Mumbai,Dubai,2026-02-02,2026-04-09,Business,Mobile
S003286,U0433,Delhi,London,2026-04-25,2026-07-17,Business,Desktop
S003287,U0357,Delhi,New York,2026-01-19,2026-03-01,Business,Mobile
S003288,U0058,Bengaluru,London,2026-06-13,2026-11-28,Economy,Desktop
S003289,U0488,Delhi,Bangkok,2026-07-17,2026-08-08,Business,Desktop
